Date,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,Unhealthy
2015-01-24,Palwancha,53.68534197587224,212.56048520653556,103.09014368048764,25.797775571923076,2.1327495664778153,163.400478560573,131.66083204924075,Unhealthy for Sensitive Groups,1
2015-01-25,Palwancha,116.17843763899161,270.07048260920664,130.19757877946074,35.05703844353879,2.790805674683111,87.30702189868747,127.03136696902587,Unhealthy for Sensitive Groups,1
2015-01-26,Palwancha,229.03092675161514,190.06929608711644,102.69465331869301,2.5535295346012,2.8676138981433414,25.360892312218255,156.32733358559955,Unhealthy for Sensitive Groups,1
2015-01-27,Palwancha,166.40192484412574,334.8038469474257,17.779492491620267,31.391228966388574,1.7688220933634817,190.24466996424732,198.18386360930123,Unhealthy,1
2015-01-28,Palwancha,107.30729006730745,89.02672731278383,126.43351534472231,35.75583237323911,1.7208856579955127,82.50799839355474,68.32785812948183,Moderate,0
2015-01-29,Palwancha,124.42064357113084,287.92231990842,111.99952650482605,5.780210133114141,0.2871936404112162,123.03404397458559,138.19222322184729,Unhealthy for Sensitive Groups,1
2015-01-30,Palwancha,26.527292290484173,161.2521750676032,147.638179565327,44.500771510292694,3.093637975943001,189.9840213870559,88.32275926047222,Moderate,0
2015-01-31,Palwancha,165.7596502318625,248.61409784025636,80.11222559173537,17.45419786223901,2.6558376136564963,12.817730862024495,120.46928187112131,Unhealthy for Sensitive Groups,1
2015-02-01,Palwancha,34.739672449054574,151.39832065804686,69.65355987967213,31.729456798709375,3.781238272994955,134.7773142267788,86.03183671402157,Moderate,0
2015-02-02,Palwancha,107.80201529480853,258.19653437152874,17.48916016423365,38.40128615480741,4.33472995108163,103.3563271510692,115.04016658042114,Moderate,0
2015-02-03,Palwancha,92.06921932800616,220.71564739821983,143.078282107339,22.100260558756013,4.171520205027067,141.44553136375964,107.9505875288638,Moderate,0
2015-02-04,Palwancha,239.34284258337263,125.57946927018247,48.41635309645046,4.949970651058754,3.9459266186001924,43.65573641067048,113.66753805536122,Moderate,0
2015-02-05,Palwancha,52.00749455609201,65.07718191552829,43.88076829372852,54.10551729597967,0.1939472626745014,83.15783518967821,58.140209700675115,Good,0
2015-02-06,Palwancha,148.62630884411533,392.6460553988105,143.2434175104038,25.673304913540274,0.3831621653973344,74.397881788035,190.10583832380416,Unhealthy,1
2015-02-07,Palwancha,144.23560781719056,220.87240589151503,93.97749593346066,57.163809610163014,1.0436499990467867,147.76824359055365,119.35850925962306,Moderate,0
2015-02-08,Palwancha,184.2394328300563,12.07225551065492,144.03642161260944,53.082755605533,1.9124542656758121,96.4424603046721,121.98889623969569,Unhealthy for Sensitive Groups,1
2015-02-09,Palwancha,42.37206551399403,364.0805295740515,15.2276674509787,10.62236697206928,1.3654953536471013,169.0755999079373,119.98526487922497,Moderate,0
2015-02-10,Palwancha,89.69551840846026,319.3257208587284,47.24735556147295,26.64299414607967,3.328391480711527,144.28540355370993,138.8956160313814,Unhealthy for Sensitive Groups,1
2015-02-11,Palwancha,13.425187673228507,214.12245543600292,72.81377581030718,35.348264718057536,0.30079328902446323,52.73039308877738,69.45114044785093,Moderate,0
2015-02-12,Palwancha,72.32747870929335,173.2568372181487,45.4739182622691,58.208070671769775,2.716735878885117,92.0847119304109,91.89181556645865,Moderate,0
2015-02-13,Palwancha,63.354781356448,169.67070800863715,104.16116811180964,29.941085216959678,3.520772928009266,64.06271595169066,76.43829701609154,Moderate,0
2015-02-14,Palwancha,32.80101270394432,92.93130678472748,102.51355308767913,18.389186523336733,0.8494216137295881,99.39513662703963,51.9967830331681,Good,0
2015-02-15,Palwancha,236.4304837711357,241.33170542539258,83.99615736503426,52.76458013816759,1.6836509200892473,13.36384456391507,150.81399002779648,Unhealthy for Sensitive Groups,1
2015-02-16,Palwancha,202.45172302881718,53.52126998332651,50.55349925636095,43.16934444705842,0.8835749006182249,182.0430007233519,118.50595610184592,Moderate,0
2015-02-17,Palwancha,102.0792946311514,292.14464896150037,58.185756493708915,4.1989245548833285,0.8090821170689476,159.97336164470494,132.79583185640513,Unhealthy for Sensitive Groups,1
2015-02-18,Palwancha,185.4288377280571,391.15008411668646,83.9714763105347,64.37596523621771,4.222648179395473,26.827953026765215,184.93442080332764,Unhealthy,1
2015-02-19,Palwancha,144.62297279347254,383.59430721214045,148.85966772439448,72.64902966964293,4.040135305699545,129.84814928993706,157.91333506437456,Unhealthy for Sensitive Groups,1
2015-02-20,Palwancha,116.63590443249967,121.45558665508938,42.86855271407474,49.09583506831721,4.070486165704329,56.83080281957988,111.78248355529864,Moderate,0
2015-02-21,Palwancha,44.21755056387038,355.6108911304446,74.62660971297373,10.163529444815909,0.3690339654627942,146.46521904644402,136.67036748423232,Unhealthy for Sensitive Groups,1
2015-02-22,Palwancha,97.18359845507436,32.4825570576197,53.45794355510094,6.960912037468194,0.6756319044948152,100.43652116635187,68.38876273222976,Moderate,0
2015-02-23,Palwancha,111.71791212916858,166.73600795738474,49.09372221583616,36.84568297428864,0.6191839655858337,167.49045127541677,128.46373207736147,Unhealthy for Sensitive Groups,1
2015-02-24,Palwancha,117.48826027837401,57.93906460150115,140.50886270374974,70.7732996318096,1.4228708205917642,87.86931084082288,95.05250368562093,Moderate,0
2015-02-25,Palwancha,135.49123028148068,386.75852700018413,52.67927958804835,72.7355930325072,4.021784523431192,94.3495424620766,181.58301227945827,Unhealthy,1
2015-02-26,Palwancha,178.16041813693423,234.91393555452495,130.72372644494737,21.49233428767741,0.21059151320986902,113.64274813082278,160.30464955173653,Unhealthy for Sensitive Groups,1
2015-02-27,Palwancha,237.96157275135053,210.8240064661712,48.4897626335946,75.79389820936885,0.5558488362303889,22.46931911379067,141.93873183085338,Unhealthy for Sensitive Groups,1
2015-02-28,Palwancha,234.62097937293052,218.8659878030723,141.49348695410075,73.9334188160791,3.632376773355279,198.13643995781763,166.27673610515964,Unhealthy for Sensitive Groups,1
2015-03-01,Palwancha,218.38743531779096,146.70300837160312,82.65365859918074,73.27074453250383,0.7809035357196895,19.715011240272467,131.4805599361395,Unhealthy for Sensitive Groups,1
2015-03-02,Palwancha,138.67611338240405,199.54019258106518,80.89319878369119,38.64473707299716,2.321515967460371,174.86403735567072,131.83240455772355,Unhealthy for Sensitive Groups,1
2015-03-03,Palwancha,190.04125302171795,70.25195956192107,44.76086892300131,55.75318184446634,3.394088405669574,29.032171985092678,98.87399536784794,Moderate,0
2015-03-04,Palwancha,12.639868090014744,159.89846502441262,41.565067236851846,44.63596529376634,2.205053442897879,150.62838480254226,69.79497533253952,Moderate,0
2015-03-05,Palwancha,126.3108991184237,297.7877834080699,16.558685612156324,50.84822342366928,1.6822152360317153,180.99682260694428,140.15405007659504,Unhealthy for Sensitive Groups,1
2015-03-06,Palwancha,210.76601920234648,42.08620646805414,44.889337826073046,43.2295677121205,3.5157465774777172,33.23485702431391,97.34084419197039,Moderate,0
2015-03-07,Palwancha,112.65422247514078,195.48251481058324,18.566114002288657,7.244769456058856,1.5407945791959956,178.47953446972184,86.48150077693617,Moderate,0
2015-03-08,Palwancha,60.03082490174372,276.7079162157839,96.35270868972997,69.78972736052883,4.073975337167139,42.80490620854206,130.50797971307514,Unhealthy for Sensitive Groups,1
2015-03-09,Palwancha,114.27141437469916,349.8514733344332,91.61029485795322,50.47757026877056,4.666526284306423,117.17613512083878,150.7295318367101,Unhealthy for Sensitive Groups,1
2015-03-10,Palwancha,223.55140601839275,125.9227450063607,72.59633071349576,62.893201825653264,2.987725060243868,46.81039727471401,124.03623181614313,Unhealthy for Sensitive Groups,1
2015-03-11,Palwancha,59.945980817837146,385.4960392588701,38.89241484532791,29.355363463382574,2.833269616103629,118.37359181983085,157.49961565262535,Unhealthy for Sensitive Groups,1
2015-03-12,Palwancha,136.6619227197911,135.45129596722398,83.96052207492795,18.790985571295074,4.404800671115064,142.5176407730781,108.62171400870034,Moderate,0
2015-03-13,Palwancha,140.21717549974895,325.2117319035966,27.298637299416345,47.68103816344634,3.276224969497924,119.38666801292882,167.29197051522777,Unhealthy for Sensitive Groups,1
2015-03-14,Palwancha,142.56372405008332,80.6614788295323,52.9826410381283,62.00154362084376,0.6049042978118152,117.45722185791132,75.4505609909304,Moderate,0
2015-03-15,Palwancha,21.56507808009265,332.0272711086601,131.1059033034869,16.65647992627649,4.087762744804932,76.77391795942985,116.51579249465692,Moderate,0
2015-03-16,Palwancha,118.32100545262124,44.822914564973445,53.084443120635925,65.01085324247654,1.4574246994611593,169.25024826620648,83.68018522061598,Moderate,0
2015-03-17,Palwancha,240.98952216294978,221.77958774348863,132.5422170232055,61.77539988347644,0.17479771426554583,109.56715727484152,176.25902712253546,Unhealthy for Sensitive Groups,1
2015-03-18,Palwancha,200.85554773271545,11.489769836847412,14.052542455278148,61.59945575315259,4.563976929898178,152.85648643014628,112.05607942143743,Moderate,0
2015-03-19,Palwancha,183.60675617004188,349.5255857679427,88.42708010371929,4.742421521153144,1.3247990080735284,62.08587176646829,178.22432874298227,Unhealthy for Sensitive Groups,1
2015-03-20,Palwancha,52.11080960812434,120.86689624173151,63.772177293808234,73.81900318226923,2.6505506148434215,27.302574595614388,47.98580865086218,Good,0
2015-03-21,Palwancha,76.82119391394825,220.2468755670434,26.338671408767073,64.9232090041148,1.6781948190497025,22.572057127784362,106.94395962539207,Moderate,0
2015-03-22,Palwancha,199.72876936770388,299.8453475053253,106.7520497122023,47.127986717789646,1.0946684400368665,107.39227580078631,187.51885426240597,Unhealthy,1
2015-03-23,Palwancha,22.441218872756103,272.4569827338286,79.19757983163163,18.329175151959703,2.9456119850070244,199.52761167576023,89.98484787992639,Moderate,0
2015-03-24,Palwancha,114.86915288468835,385.9667887759039,75.99839102464473,35.13394614385012,0.33499288894123946,166.87757473610083,171.39411435153937,Unhealthy for Sensitive Groups,1
2015-03-25,Palwancha,161.1703258670606,124.46064105116744,90.06046815113109,62.67693372638587,1.152787571482491,199.60387553833468,134.90306660938572,Unhealthy for Sensitive Groups,1
2015-03-26,Palwancha,206.50773809041843,102.40399671359297,35.69858396145577,39.62904092438885,4.117353922882324,61.523779285128654,94.24523336920004,Moderate,0
2015-03-27,Palwancha,96.18092084019077,217.31313954782516,65.52052656106864,46.32889378407819,4.309033316057373,12.335225619577471,120.09825942066715,Unhealthy for Sensitive Groups,1
2015-03-28,Palwancha,188.27792896023536,159.9983196317196,67.64975633465957,70.37171828151997,4.978030598092591,184.71081949343818,128.91520087043122,Unhealthy for Sensitive Groups,1
2015-03-29,Palwancha,6.410871822039785,369.30992976306044,110.41768641704942,40.71317616018155,4.041169597876146,119.58456101282562,118.77199438236167,Moderate,0
2015-03-30,Palwancha,211.27372386399313,176.18728280137,88.48990831273491,57.316094895963566,3.2078380019125334,62.25764919873934,145.36149593679954,Unhealthy for Sensitive Groups,1
2015-03-31,Palwancha,21.993518714415536,294.37766014428473,31.746562403683086,66.75582497896944,0.65418872317673,125.20022000116109,113.32787758966248,Moderate,0
2015-04-01,Palwancha,222.21803273391436,193.67449844954606,103.9873171071001,51.44028586135527,3.0626022961755863,144.63003376234985,164.20706536751942,Unhealthy for Sensitive Groups,1
2015-04-02,Palwancha,133.06954319858855,235.26141269365144,6.98395014029876,6.07777005496325,0.5068899132699136,121.93255983624495,111.33944545640749,Moderate,0
2015-04-03,Palwancha,152.4609894608989,325.2782381685395,73.80736658025391,34.25032980339249,4.487522284851673,162.2298810462895,161.3693367787549,Unhealthy for Sensitive Groups,1
2015-04-04,Palwancha,43.93250107899162,92.33911759763458,83.59221827956029,19.81721648005677,1.693151349161296,39.56216163315149,61.72409755011624,Moderate,0
2015-04-05,Palwancha,105.13987191903362,173.5847176433523,39.43507924956068,28.53739356719805,0.1213619417872441,63.367821882843955,79.53158261539181,Moderate,0
2015-04-06,Palwancha,226.12546213649384,37.96763665058389,80.19144485653142,70.83041292511137,4.664521740860784,62.955605876818304,101.55192024705087,Moderate,0
2015-04-07,Palwancha,61.0555505454475,117.99275007734548,134.1057265240136,17.28645440673743,3.73732020311525,70.72744384653353,74.79725983003712,Moderate,0
2015-04-08,Palwancha,184.61269049174385,376.2367069856137,79.69921911605537,39.450525291793106,1.4957781153920071,56.377968773594446,183.77060039266576,Unhealthy,1
2015-04-09,Palwancha,14.150306243557532,119.46645405122997,16.495641271522803,32.37590504605851,3.4967267568724525,11.371789930706374,46.20609837191637,Good,0
2015-04-10,Palwancha,109.90890565677562,59.14079086695777,139.6405522696497,42.70525903590995,1.8425477963620713,159.0438929934385,83.26462650343335,Moderate,0
2015-04-11,Palwancha,224.81786069856506,363.8060619752736,131.56461612702134,52.13891410472154,2.035452325690259,67.2328921318331,202.85739892368696,Unhealthy,1
2015-04-12,Palwancha,180.49923007535716,217.59383162106724,24.683148699485653,75.07456754709919,4.636183295970997,52.75767581839788,149.4225081296179,Unhealthy for Sensitive Groups,1
2015-04-13,Palwancha,199.96920401184477,37.66356429217164,61.80265533153034,17.20553597967247,0.2295898227285706,91.7801625367137,107.9414444966323,Moderate,0
2015-04-14,Palwancha,50.196682017741644,129.50880085431493,136.6253803292759,23.441861344052842,3.605979177643531,176.77408501661927,84.00458983824781,Moderate,0
2015-04-15,Palwancha,153.41483074243735,94.1388648788171,71.83025903995437,29.04406337640107,0.27449953633692326,177.58915534146274,100.14737514931008,Moderate,0
2015-04-16,Palwancha,124.76741216294545,305.12476515674155,103.14647999499859,17.088883784931124,3.5355915437795273,196.08977589619192,166.19998631550283,Unhealthy for Sensitive Groups,1
2015-04-17,Palwancha,52.965606492468794,342.4934942859285,20.40100500032615,49.53848554259652,3.1564837341891794,150.60682954699362,138.14971437384688,Unhealthy for Sensitive Groups,1
2015-04-18,Palwancha,227.71296756308203,115.10962629398632,58.79118832586451,47.17212471473383,4.047346049562045,196.46164982197703,156.10917296681967,Unhealthy for Sensitive Groups,1
2015-04-19,Palwancha,183.40624526988282,223.10782327036046,84.84576658930182,67.71769165144053,0.1558093736339087,66.97829061060293,127.2597459757909,Unhealthy for Sensitive Groups,1
2015-04-20,Palwancha,131.92929772850977,286.6811572072502,128.26924652933033,72.65625241994584,0.39613907020876393,128.2928213469111,152.7411790685152,Unhealthy for Sensitive Groups,1
2015-04-21,Palwancha,225.02330091297486,368.11324380342046,54.675707007614115,62.94067049764399,3.4801232495109335,160.78232746844148,186.04648478734268,Unhealthy,1
2015-04-22,Palwancha,234.46839461226557,230.81046957777764,61.011717246104055,44.3856564714646,0.4472713332088806,68.02248157400811,149.0546569438589,Unhealthy for Sensitive Groups,1
2015-04-23,Palwancha,150.6467021206124,150.94747383620268,124.82659518208051,2.1001851910905103,0.8081245971440563,179.9623819257123,112.09207216467968,Moderate,0
2015-04-24,Palwancha,64.09435711188766,279.5117669683121,118.20139910488616,35.17780670905872,3.865492198754256,50.96572198561618,120.82695278029114,Unhealthy for Sensitive Groups,1
2015-04-25,Palwancha,68.55874119066667,128.63750065814952,112.52708572769029,68.41615616843063,2.8132683338519704,170.0115457116628,95.48222049445022,Moderate,0
2015-04-26,Palwancha,59.19631324580254,224.0548793801688,28.997467326230066,21.53766984648155,1.5046368483064128,107.41073374247416,86.91731880914656,Moderate,0
2015-04-27,Palwancha,102.4106275008846,104.19936826365588,89.57955098670966,69.02734618349713,2.072796047866797,143.4991502014939,87.33129699319674,Moderate,0
2015-04-28,Palwancha,145.4922825902051,20.73932074909154,98.06382993620812,32.892249239966404,2.315696402864529,64.84659750833748,75.95178215331856,Moderate,0
2015-04-29,Palwancha,203.29348309223585,50.64767309525559,99.07098099311096,29.300535740907943,1.7781285740128907,82.99689513593572,105.85587669611819,Moderate,0
2015-04-30,Palwancha,22.688610199898083,242.89056933621774,136.89133171108693,53.0303908357348,1.6219447598371153,173.2446178881106,108.93375713999708,Moderate,0
2015-05-01,Palwancha,191.5968057555358,145.69715051704497,128.41685663676736,58.41976371152913,1.9862977409240303,54.04015274715014,137.4212896195686,Unhealthy for Sensitive Groups,1
2015-05-02,Palwancha,164.73050857813712,17.022556684177253,83.93000870697657,33.27568548169144,0.17760654762988368,32.54458360728793,69.8811711082759,Moderate,0
2015-05-03,Palwancha,234.66007629179413,148.41009655975608,69.1905867852782,77.90528749129888,0.12462496649002848,34.736947375369674,143.4226977594067,Unhealthy for Sensitive Groups,1
2015-05-04,Palwancha,21.894714007323188,163.88320297438028,115.94658322988327,37.51564248507097,4.738868783666052,68.3917843876724,57.559018166842336,Good,0
2015-05-05,Palwancha,222.06454831786584,297.77514408549644,95.39003706418653,74.74655184231334,2.335023323838503,79.99115644109946,163.9715665307293,Unhealthy for Sensitive Groups,1
2015-05-06,Palwancha,39.320583732948386,358.08408308238995,65.14972005059604,14.21579956162669,3.816177997867596,137.12520320383382,137.03679529613936,Unhealthy for Sensitive Groups,1
2015-05-07,Palwancha,65.2596434542045,63.27435242395732,20.28319972248703,27.896054765178977,3.5644527296821336,10.643691116701437,36.591570492640734,Good,0
2015-05-08,Palwancha,107.46954389120162,354.5512575645637,73.38917615883634,63.06219220295929,3.2932309949042926,115.65089368637769,155.07362207389417,Unhealthy for Sensitive Groups,1
2015-05-09,Palwancha,85.54414452043952,185.2463993954604,116.04950336328758,8.756341346666133,1.1854830443215987,115.22885567542191,98.81493463859235,Moderate,0
2015-05-10,Palwancha,30.707893712452844,330.3414615312708,37.9848325355633,70.25067858002967,1.747210159039942,67.00579131314436,100.11799168986883,Moderate,0
2015-05-11,Palwancha,15.278049740750884,192.01031714491927,97.40881269801346,75.63939330256844,2.430949983126376,74.54576332885603,90.08981536546196,Moderate,0
2015-05-12,Palwancha,131.9907648291155,182.9182056078832,61.15478965660199,78.03128634422323,0.20773395799268568,189.04355403765703,124.43401444304025,Unhealthy for Sensitive Groups,1
2015-05-13,Palwancha,230.61373813029422,49.73803134574528,50.9566801562558,58.82252684010034,4.756860782262256,107.14619178674657,117.2458870498648,Moderate,0
2015-05-14,Palwancha,246.00133668953634,182.6912732520576,18.487524343087873,35.21966609286118,0.9315556718607002,58.021107062206084,152.40990514311787,Unhealthy for Sensitive Groups,1
2015-05-15,Palwancha,88.81002843539733,205.23539275033593,107.42393953744943,70.74120855789916,2.052940198306225,101.66577937241235,131.61283104491835,Unhealthy for Sensitive Groups,1
2015-05-16,Palwancha,194.19996847768107,305.13308721856765,52.02775971597011,76.04393139696673,2.2343868742622743,187.90512314566328,188.7545819631378,Unhealthy,1
2015-05-17,Palwancha,219.050892975653,125.94340821986012,140.2658150683618,75.57818872618368,4.620244591882265,153.445959298341,145.699925105436,Unhealthy for Sensitive Groups,1
2015-05-18,Palwancha,11.21093213678709,202.48316633264628,23.030147007476202,54.31673138452287,0.24293627601296489,191.1528067039887,84.66092846705008,Moderate,0
2015-05-19,Palwancha,66.68666247721421,220.9095644443623,24.513558730095625,30.209954489213338,3.5472888668894993,99.16756930840134,110.2263568907379,Moderate,0
2015-05-20,Palwancha,57.31028474611462,80.89375821477115,39.32446899880578,4.495567891257329,2.632500161899046,85.62820307977819,73.0326003353955,Moderate,0
2015-05-21,Palwancha,85.23685128358909,261.2181963756072,24.09460099825002,71.79031052484149,1.3986710988886828,189.57232639508376,144.38042422105562,Unhealthy for Sensitive Groups,1
2015-05-22,Palwancha,36.23472227133569,324.7165414447575,39.039391150120835,51.61623950220225,2.825558330726287,92.40241729032232,133.66004560072122,Unhealthy for Sensitive Groups,1
2015-05-23,Palwancha,248.75241654837666,110.89754044062197,50.75231119615465,22.410366597725503,0.7635523641073574,149.48366329482405,136.90170509000876,Unhealthy for Sensitive Groups,1
2015-05-24,Palwancha,115.38331315097291,303.83688968021795,16.828364213648058,37.875472200929096,2.406735722699255,116.90428273754874,153.35904084293705,Unhealthy for Sensitive Groups,1
2015-05-25,Palwancha,224.076764292709,268.0502312553837,108.72173502672467,23.923763064718823,2.052659941139504,134.68331817767324,155.0210488367535,Unhealthy for Sensitive Groups,1
2015-05-26,Palwancha,38.427739376399614,138.01091121455238,12.989722598030509,54.660131095864735,4.040594245759127,136.115679863123,74.143046729187,Moderate,0
2015-05-27,Palwancha,77.14411108776983,299.3395675138989,52.53653883325494,31.590516659926553,2.6189954085344387,30.213797028674698,103.27618030198306,Moderate,0
2015-05-28,Palwancha,37.83373097040698,213.80487374133062,101.13894453985637,30.570338124108734,0.42875928988640577,29.916301778745453,79.98642730225451,Moderate,0
2015-05-29,Palwancha,165.35524749887813,290.3084509628768,38.10803159344857,75.14095999959068,4.248116180080474,91.58956950192812,163.5320313365581,Unhealthy for Sensitive Groups,1
2015-05-30,Palwancha,84.3014129190397,217.06569458071658,58.52474810233465,63.63024715063645,2.197294826954255,147.8283034066644,106.22074140120088,Moderate,0
2015-05-31,Palwancha,171.7223290083047,10.776932735437404,112.64364087801836,57.7467806778161,4.5628951594987495,136.90740973659106,85.76243577973221,Moderate,0
2015-06-01,Palwancha,123.70813137180022,364.8778261032129,105.0968128006057,44.184510989780094,4.257246859509504,181.52744907526352,170.0099959700028,Unhealthy for Sensitive Groups,1
2015-06-02,Palwancha,236.05358024745337,72.8753366702978,131.6624683155561,66.01739558362696,0.6654593055760583,196.58761664228658,129.39758901305387,Unhealthy for Sensitive Groups,1
2015-06-03,Palwancha,12.051755696768048,126.83061440201082,103.46465765186743,6.1290029743678245,3.00915833646203,173.07535375509016,77.2603924709964,Moderate,0
2015-06-04,Palwancha,43.033860253024564,211.51237023824442,56.613877153242875,32.64144796554939,2.148196162909723,17.35014206886639,97.95951767001392,Moderate,0
2015-06-05,Palwancha,10.701624255277338,317.70421236910937,126.6762581702591,66.55360038523395,1.2115018013949264,107.48319034405323,115.21305720457569,Moderate,0
2015-06-06,Palwancha,22.826936559227413,160.3496428473997,55.740988767753535,45.11090342355213,2.305466816095211,64.55893005314945,71.99105327582308,Moderate,0
2015-06-07,Palwancha,36.37123054465425,104.35335532305653,102.39778459038881,16.90284686901594,2.6140783700034445,162.5084043799945,71.03892327360028,Moderate,0
2015-06-08,Palwancha,242.47912122667924,58.680117447070835,91.09819163180057,43.19786227099534,3.3029167343875403,102.57741646563568,113.33819551509131,Moderate,0
2015-06-09,Palwancha,43.32707545441608,174.51298963014423,63.78630964517747,52.52216424480773,4.303051187024967,144.06320005753346,40.88143008562427,Good,0
2015-06-10,Palwancha,188.3236241439963,132.2056878582058,129.5112275804632,58.5865171391127,0.889390113956469,42.830033857668006,112.50967019018343,Moderate,0
2015-06-11,Palwancha,191.80237800646918,216.56729233879176,129.34193812402893,78.05679923719914,3.9806089708869075,121.63673670846168,172.72078031188758,Unhealthy for Sensitive Groups,1
2015-06-12,Palwancha,39.142238147841915,240.34875525790872,66.4466673899839,27.003931500152113,2.0292239312998843,174.08837017479115,93.09129982136938,Moderate,0
2015-06-13,Palwancha,65.57161322877838,327.82649413081026,75.20508966369408,11.434931654602401,0.4702170194375709,184.32969817376613,132.2528599570251,Unhealthy for Sensitive Groups,1
2015-06-14,Palwancha,94.08925258292703,83.09065819805707,101.43311840596151,51.717393534319285,2.741006284805591,117.76098670354452,93.50550086577718,Moderate,0
2015-06-15,Palwancha,109.90511633774202,34.819954621790515,41.37746948415153,15.009412144326586,1.1590654803235116,40.414080042478815,70.87115484441792,Moderate,0
2015-06-16,Palwancha,155.91643531374388,67.11014007509829,137.65211172848993,57.072532941766404,3.6170266695995315,22.735335017129316,113.80751395944964,Moderate,0
2015-06-17,Palwancha,222.48752477578344,382.8083432925745,19.060022289986588,61.8142140297863,4.930706358013594,169.34485935356685,220.69237765753985,Unhealthy,1
2015-06-18,Palwancha,182.46301019654157,200.95354019959547,57.208685779955275,11.169465431433052,1.3883288133975207,175.83130176509414,155.3366096362605,Unhealthy for Sensitive Groups,1
2015-06-19,Palwancha,108.24901489516199,213.77897062337948,139.2786361736485,22.47580265768692,3.072925940932937,125.66408177461507,131.6799353298925,Unhealthy for Sensitive Groups,1
2015-06-20,Palwancha,203.05735028853297,146.30748511385931,148.32104412470474,20.383237696919025,0.5849462547026635,75.50951644436194,149.9428853915928,Unhealthy for Sensitive Groups,1
